Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
3827,CA-2014-132801,2014-10-07,2014-10-12,Standard Class,JG-15805,John Grady,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",107.44000244140625,10,0.20000000298023224,10.744000434875488
3828,CA-2017-141733,2017-05-07,2017-05-11,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.6500244140625,5,0,423.0085144042969
3829,CA-2017-141733,2017-05-07,2017-05-11,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.639999389648438,1,0,7.459199905395508
3830,CA-2017-141733,2017-05-07,2017-05-11,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,476.79998779296875,2,0,119.19999694824219
3831,CA-2017-141733,2017-05-07,2017-05-11,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87.44400024414062,2,0.10000000149011612,18.460399627685547
3832,US-2015-111927,2015-11-14,2015-11-19,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,19901,East,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.13999938964844,3,0,26.64900016784668
3833,US-2015-111927,2015-11-14,2015-11-19,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,19901,East,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19.959999084472656,2,0,9.381199836730957
3834,CA-2014-105984,2014-11-24,2014-11-24,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1049.969970703125,5,0.4000000059604645,-209.99400329589844
3835,CA-2014-105984,2014-11-24,2014-11-24,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,611.0579833984375,3,0.30000001192092896,-34.917598724365234
3836,CA-2014-100363,2014-04-08,2014-04-15,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,85301,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.368000030517578,2,0.20000000298023224,0.8288000226020813
3837,CA-2014-100363,2014-04-08,2014-04-15,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,85301,West,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,19.007999420166016,3,0.20000000298023224,6.890399932861328
3838,CA-2014-126760,2014-07-26,2014-08-02,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,911.9840087890625,2,0.20000000298023224,113.99800109863281
3839,CA-2014-126760,2014-07-26,2014-08-02,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs,674.3519897460938,3,0.20000000298023224,-109.58219909667969
3840,CA-2014-126760,2014-07-26,2014-08-02,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,134.00999450683594,9,0,36.182701110839844
3841,CA-2014-126760,2014-07-26,2014-08-02,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97000122070312,3,0,70.09770202636719
3842,US-2014-109162,2014-06-08,2014-06-12,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Bristol,Tennessee,37620,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.3520050048828,3,0.20000000298023224,10.647000312805176
3843,CA-2014-101931,2014-10-28,2014-10-31,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184000015258789,2,0.20000000298023224,2.244999885559082
3844,CA-2014-101931,2014-10-28,2014-10-31,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,6.28000020980835,2,0,0.06279999762773514
3845,CA-2014-101931,2014-10-28,2014-10-31,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,480.739990234375,2,0,14.422200202941895
3846,CA-2014-101931,2014-10-28,2014-10-31,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,616.9979858398438,6,0.15000000596046448,-36.29399871826172
3847,CA-2014-101931,2014-10-28,2014-10-31,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.39999389648438,5,0,38.178001403808594
3848,CA-2017-129000,2017-11-25,2017-11-27,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Canton,Michigan,48187,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.80999755859375,3,0,0
3849,CA-2017-161053,2017-09-22,2017-09-23,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.9600219726562,4,0,318.3016052246094
3850,CA-2017-161053,2017-09-22,2017-09-23,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95000076293945,5,0,15.378000259399414
3851,CA-2015-142377,2015-12-04,2015-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Springfield,Missouri,65807,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,85.95999908447266,7,0,40.40119934082031
3852,CA-2015-127593,2015-09-21,2015-09-21,Same Day,DH-13675,Duane Huffman,Home Office,United States,Quincy,Massachusetts,2169,East,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",85.30000305175781,2,0,14.50100040435791
3853,CA-2017-130526,2017-11-26,2017-11-29,First Class,GT-14755,Guy Thornton,Consumer,United States,Rockford,Illinois,61107,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.56800079345703,8,0.800000011920929,-53.70880126953125
3854,US-2017-131849,2017-06-06,2017-06-10,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.949999809265137,1,0,2.177999973297119
3855,US-2017-131849,2017-06-06,2017-06-10,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26.399999618530273,5,0,0
3856,US-2017-105389,2017-10-23,2017-10-28,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.563999891281128,3,0.800000011920929,-6.236999988555908
3857,US-2017-105389,2017-10-23,2017-10-28,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.9600219726562,5,0.20000000298023224,51.497501373291016
3858,US-2017-105389,2017-10-23,2017-10-28,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272000312805176,3,0.20000000298023224,0.8988000154495239
3859,CA-2014-140816,2014-12-20,2014-12-20,Same Day,TC-21295,Toby Carlisle,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.9440002441406,7,0.20000000298023224,89.58879852294922
3860,CA-2017-154039,2017-02-17,2017-02-22,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.9599914550781,3,0.5,-269.33758544921875
3861,CA-2017-154039,2017-02-17,2017-02-22,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002789,Technology,Phones,LG Exalt,124.79199981689453,1,0.20000000298023224,10.919300079345703
3862,CA-2014-135755,2014-05-03,2014-05-10,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.17599868774414,3,0.20000000298023224,14.563799858093262
3863,CA-2014-135755,2014-05-03,2014-05-10,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.895999908447266,3,0.20000000298023224,3.9498000144958496
3864,CA-2017-123246,2017-10-17,2017-10-19,Second Class,AJ-10960,Astrea Jones,Consumer,United States,San Diego,California,92037,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,10.640000343322754,4,0,2.766400098800659
3865,CA-2015-157133,2015-11-28,2015-12-03,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Champaign,Illinois,61821,Central,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",151.9600067138672,5,0.6000000238418579,-182.3520050048828
3866,CA-2014-124709,2014-07-27,2014-07-29,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08000183105469
3867,CA-2017-146360,2017-04-23,2017-04-25,Second Class,SC-20305,Sean Christensen,Consumer,United States,Lawrence,Indiana,46226,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",155.33999633789062,6,0,55.922401428222656
3868,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32000732421875,9,0,63.7775993347168
3869,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.78399658203125,1,0.20000000298023224,27.088199615478516
3870,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.96800231933594,7,0.20000000298023224,16.797199249267578
3871,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.5600004196167,2,0,5.664400100708008
3872,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.800000190734863,4,0,5.664000034332275
3873,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.3519897460938,3,0.20000000298023224,42.11759948730469
3874,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472000122070312,3,0.20000000298023224,7.628399848937988
3875,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.05799865722656,7,0.699999988079071,-63.10919952392578
3876,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.78399658203125,2,0.20000000298023224,6.798999786376953
3877,CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272000312805176,3,0.20000000298023224,3.2100000381469727
3878,CA-2016-140641,2016-10-28,2016-11-02,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,38.189998626708984,5,0.699999988079071,-26.732999801635742
3879,CA-2014-151001,2014-04-05,2014-04-07,First Class,JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.63199996948242,4,0.20000000298023224,3.722399950027466
3880,CA-2014-151001,2014-04-05,2014-04-07,First Class,JG-15805,John Grady,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,52.09600067138672,4,0.20000000298023224,3.9072000980377197
3881,CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,9.567999839782715,2,0.20000000298023224,2.990000009536743
3882,CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.36799621582031,2,0.20000000298023224,-19.562400817871094
3883,CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",364.7040100097656,6,0.20000000298023224,-36.470401763916016
3884,CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",40.25600051879883,4,0.20000000298023224,11.07040023803711
3885,CA-2014-152849,2014-07-05,2014-07-12,Standard Class,DW-13195,David Wiener,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368000030517578,3,0.20000000298023224,0.3822000026702881
3886,US-2017-127341,2017-01-29,2017-02-02,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",12.128000259399414,4,0.800000011920929,-20.617599487304688
3887,CA-2016-167759,2016-03-03,2016-03-08,Second Class,CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,47401,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces�Headset,134.85000610351562,3,0,37.757999420166016
3888,CA-2014-100895,2014-06-02,2014-06-06,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.5600004196167,2,0,2.653599977493286
3889,CA-2014-100895,2014-06-02,2014-06-06,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97000122070312,3,0,67.19159698486328
3890,CA-2014-100895,2014-06-02,2014-06-06,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",356.94000244140625,2,0,107.08200073242188
3891,US-2016-163881,2016-11-24,2016-11-30,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9000244140625,2,0,217.76699829101562
3892,US-2016-163881,2016-11-24,2016-11-30,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1684.751953125,6,0.20000000298023224,210.593994140625
3893,US-2016-163881,2016-11-24,2016-11-30,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.9199829101562,8,0,190.372802734375
3894,US-2016-144547,2016-11-10,2016-11-14,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10004901,Technology,Accessories,"Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ",279.9440002441406,7,0.20000000298023224,48.99020004272461
3895,US-2014-112200,2014-11-22,2014-11-28,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Bolingbrook,Illinois,60440,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",9.979999542236328,5,0.800000011920929,-16.466999053955078
3896,CA-2017-110212,2017-05-01,2017-05-05,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,71854,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",48.900001525878906,5,0,18.093000411987305
3897,CA-2017-134285,2017-12-07,2017-12-12,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,3.552000045776367,3,0.20000000298023224,1.2431999444961548
3898,CA-2017-134285,2017-12-07,2017-12-12,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,15.552000045776367,3,0.20000000298023224,5.44320011138916
3899,CA-2017-102267,2017-11-30,2017-12-04,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Edinburg,Texas,78539,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.368000030517578,2,0.20000000298023224,0.8288000226020813
3900,CA-2017-157980,2017-12-07,2017-12-09,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Toledo,Ohio,43615,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.98400115966797,2,0.20000000298023224,25.596799850463867
3901,CA-2015-121097,2015-01-03,2015-01-08,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Baytown,Texas,77520,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368000030517578,2,0.20000000298023224,3.6287999153137207
3902,CA-2015-151043,2015-11-14,2015-11-20,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,47.98400115966797,2,0.20000000298023224,-1.1995999813079834
3903,US-2015-119312,2015-10-02,2015-10-07,Second Class,CS-12400,Christopher Schild,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.3399963378906,14,0,75.69519805908203
3904,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,98.11199951171875,7,0.20000000298023224,18.395999908447266
3905,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.8079833984375,4,0.20000000298023224,21.142799377441406
3906,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,10.428000450134277,4,0.699999988079071,-6.952000141143799
3907,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.135986328125,4,0.20000000298023224,-68.39199829101562
3908,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.850000381469727,5,0.4000000059604645,-3.2174999713897705
3909,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,41.987998962402344,2,0.4000000059604645,-9.797200202941895
3910,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.584000110626221,1,0.20000000298023224,2.369999885559082
3911,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45001220703125,5,0.5,-211.47000122070312
3912,CA-2017-126788,2017-06-05,2017-06-06,First Class,AB-10105,Adrian Barton,Consumer,United States,Pearland,Texas,77581,Central,TEC-PH-10001619,Technology,Phones,LG G3,470.3760070800781,3,0.20000000298023224,52.917301177978516
3913,CA-2017-148068,2017-09-18,2017-09-25,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.440000534057617,3,0,9.331199645996094
3914,CA-2017-148068,2017-09-18,2017-09-25,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.819999694824219,2,0,3.240600109100342
3915,US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.5999755859375,5,0.5,-448.89599609375
3916,US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",161.5679931640625,2,0.20000000298023224,10.097999572753906
3917,US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,16.09600067138672,2,0.20000000298023224,5.231200218200684
3918,US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,7.656000137329102,4,0.699999988079071,-6.124800205230713
3919,US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,311.97601318359375,3,0.20000000298023224,-42.89670181274414
3920,US-2015-148817,2015-12-01,2015-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68000030517578,4,0,16.653600692749023
3921,US-2015-148817,2015-12-01,2015-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",63.959999084472656,4,0,30.7007999420166
3922,CA-2016-110044,2016-06-28,2016-07-02,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.97601318359375,3,0.20000000298023224,35.99760055541992
3923,CA-2017-146920,2017-08-28,2017-09-01,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.3439998626709,6,0.20000000298023224,7.920000076293945
3924,CA-2017-146920,2017-08-28,2017-09-01,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),26.719999313354492,5,0.20000000298023224,9.35200023651123
3925,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30.280000686645508,2,0,1.2111999988555908
3926,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93000030517578,3,0,16.220399856567383
3927,CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34000015258789,2,0,13.429200172424316
